1,6.403846153846154,237.0,0
2,12.182926829268293,1262.0,0
3,16.65,319.5,0
1,6.403846153846154,237.0,0
2,12.182926829268293,1262.0,0
3,16.112903225806452,319.0,0
7,16.65,264.5,0
1,6.403846153846154,237.0,0
2,12.182926829268293,1262.5,0
3,15.609375,317.0,0
7,17.224137931034484,263.0,0
1,6.403846153846154,236.0,0
2,12.4875,1262.5,0
3,16.112903225806452,315.5,0
7,18.5,262.5,0
1,6.322784810126582,236.5,0
2,12.182926829268293,1262.5,0
3,15.609375,313.5,0
7,19.21153846153846,262.0,0
1,6.403846153846154,235.0,0
2,12.182926829268293,1262.5,0
3,14.691176470588236,313.0,0
7,15.609375,254.0,0
1,6.403846153846154,235.5,0
2,12.182926829268293,1262.0,0
3,14.271428571428572,312.0,0
7,15.609375,252.0,0
1,6.403846153846154,236.5,0
2,12.182926829268293,1262.0,0
3,14.271428571428572,311.0,0
7,15.136363636363637,251.0,0
1,6.24375,237.0,0
2,12.4875,1262.0,0
3,14.271428571428572,311.5,0
7,13.875,249.5,0
1,6.24375,237.0,0
2,12.182926829268293,1262.0,0
3,13.875,310.5,0
7,13.875,248.0,0
1,6.24375,237.0,0
2,12.182926829268293,1261.5,0
3,14.271428571428572,309.5,0
7,13.5,247.5,0
11,19.98,430.0,0
1,6.091463414634147,236.0,0
2,12.182926829268293,1261.5,0
3,14.691176470588236,309.0,0
7,15.136363636363637,245.0,0
11,19.98,430.0,0
1,6.091463414634147,236.0,0
2,12.182926829268293,1261.5,0
3,14.271428571428572,309.0,0
7,16.112903225806452,243.5,0
11,19.21153846153846,430.0,0
1,6.018072289156627,236.0,0
2,12.182926829268293,1261.5,0
3,13.875,306.5,0
7,17.224137931034484,243.5,0
11,19.98,430.0,0
1,6.018072289156627,235.5,0
2,12.182926829268293,1261.5,0
3,13.5,304.5,0
7,17.224137931034484,242.5,0
11,19.98,430.0,0
1,5.876470588235295,236.0,0
2,12.182926829268293,1261.5,0
3,13.144736842105264,303.5,0
7,17.224137931034484,241.0,0
11,20.8125,430.5,0
1,5.946428571428571,235.5,0
2,12.182926829268293,1261.5,0
3,12.807692307692308,302.5,0
7,18.5,240.5,0
11,20.8125,431.5,0
1,6.018072289156627,236.0,0
2,12.182926829268293,1261.5,0
3,12.807692307692308,301.0,0
7,18.5,240.0,0
11,20.8125,432.0,0
1,6.018072289156627,235.0,0
2,12.182926829268293,1261.5,0
3,12.4875,300.0,0
7,17.839285714285715,239.0,0
11,21.717391304347824,432.5,0
13,16.112903225806452,396.0,0
1,5.946428571428571,235.0,0
2,12.182926829268293,1261.5,0
3,11.892857142857142,300.0,0
7,16.65,237.5,0
11,21.717391304347824,432.5,0
13,16.112903225806452,396.0,0
1,5.946428571428571,235.0,0
2,12.182926829268293,1262.0,0
3,11.616279069767442,299.0,0
7,17.224137931034484,236.5,0
11,21.717391304347824,432.5,0
1,6.091463414634147,234.5,0
2,12.182926829268293,1262.0,0
3,12.182926829268293,298.5,0
7,17.224137931034484,235.0,0
1,6.018072289156627,235.0,0
2,11.892857142857142,1262.0,0
3,12.807692307692308,297.5,0
11,21.717391304347824,432.0,0
1,5.946428571428571,235.0,0
2,11.892857142857142,1261.5,0
3,12.4875,297.5,0
7,16.65,232.5,0
11,22.704545454545453,432.0,0
1,6.091463414634147,235.5,0
2,11.892857142857142,1261.5,0
3,13.144736842105264,292.0,0
7,16.65,230.5,0
1,5.946428571428571,235.5,0
2,11.892857142857142,1261.5,0
3,12.182926829268293,290.5,0
1,5.676136363636363,235.5,0
2,11.892857142857142,1261.5,0
3,12.182926829268293,289.5,0
1,5.741379310344827,235.0,0
2,11.616279069767442,1261.5,0
3,13.144736842105264,287.0,0
13,16.65,396.0,0
